Date,Category,Variable,Units,Year,Value
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2033,3653.8
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2020,2.557
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2021,0.574
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2022,-0.863
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2023,1.198
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2024,1.203
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2025,0.845
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2026,0.781
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2027,0.693
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2028,0.628
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2029,0.52
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2030,0.464
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2031,0.398
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2032,0.203
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,"Percentage change, annual rate",2033,0.39
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2020,1358.9
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2021,1390.5
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2022,1349.3
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2023,1365.5
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2024,1384.6
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2025,1394.2
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2026,1402.4
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2027,1408.4
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2028,1413.1
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2029,1416.3
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2030,1419.7
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2031,1421.2
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2032,1414.9
2/15/2023 0:00,Components of GDP (Real),Federal,Billions of chained (2012) dollars,2033,1415.8
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2020,6.221
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2021,2.328
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2022,-2.965
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2023,1.199
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2024,1.402
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2025,0.69
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2026,0.59
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2027,0.428
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2028,0.33
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2029,0.23
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2030,0.24
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2031,0.106
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2032,-0.441
2/15/2023 0:00,Components of GDP (Real),Federal,"Percentage change, annual rate",2033,0.062
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2020,2048.5
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2021,2037.9
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2022,2047.1
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2023,2071.7
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2024,2094.3
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2025,2113.9
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2026,2132.7
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2027,2150.7
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2028,2167.9
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2029,2182.7
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2030,2195.5
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2031,2207.8
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2032,2219.9
2/15/2023 0:00,Components of GDP (Real),State and local ,Billions of chained (2012) dollars,2033,2232.4
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2020,0.359
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2021,-0.516
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2022,0.454
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2023,1.199
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2024,1.089
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2025,0.935
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2026,0.891
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2027,0.844
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2028,0.796
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2029,0.683
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2030,0.587
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2031,0.558
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2032,0.549
2/15/2023 0:00,Components of GDP (Real),State and local ,"Percentage change, annual rate",2033,0.564
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2020,-922.7
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2021,-1233.4
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2022,-1382.1
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2023,-1365.5
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2024,-1282.3
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2025,-1240.7
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2026,-1266.6
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2027,-1296.8
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2028,-1319.2
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2029,-1323.4
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2030,-1333.5
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2031,-1344
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2032,-1359.7
2/15/2023 0:00,Components of GDP (Real),Net Exports of Goods and Services,Billions of chained (2012) dollars,2033,-1376.9
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2020,2231.7
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2021,2366.8
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2022,2540.1
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2023,2484.5
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2024,2589.2
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2025,2739.1
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2026,2820.8
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2027,2891.3
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2028,2955.9
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2029,3018.6
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2030,3079.2
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2031,3139.4
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2032,3200.6
2/15/2023 0:00,Components of GDP (Real),Exports,Billions of chained (2012) dollars,2033,3263
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2020,-13.235
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2021,6.053
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2022,7.322
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2023,-2.189
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2024,4.214
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2025,5.791
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2026,2.981
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2027,2.498
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2028,2.235
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2029,2.121
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2030,2.006
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2031,1.957
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2032,1.949
2/15/2023 0:00,Components of GDP (Real),Exports,"Percentage change, annual rate",2033,1.948
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2020,3154.3
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2021,3600.2
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2022,3922.2
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2023,3849.9
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2024,3871.4
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2025,3979.8
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2026,4087.4
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2027,4188.1
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2028,4275.1
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2029,4342
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2030,4412.7
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2031,4483.4
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2032,4560.3
2/15/2023 0:00,Components of GDP (Real),Imports,Billions of chained (2012) dollars,2033,4639.9
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2020,-8.958
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2021,14.133
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2022,8.945
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2023,-1.841
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2024,0.558
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2025,2.799
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2026,2.703
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2027,2.463
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2028,2.076
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2029,1.565
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2030,1.626
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2031,1.602
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2032,1.715
2/15/2023 0:00,Components of GDP (Real),Imports,"Percentage change, annual rate",2033,1.745
